Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (dBm)
10410, 2/9/2023, 11:44:54.238,#NAME?
10411, 2/9/2023, 11:44:54.361,NaN
10412, 2/9/2023, 11:44:54.489,NaN
10413, 2/9/2023, 11:44:54.610,NaN
10414, 2/9/2023, 11:44:54.711,NaN
10415, 2/9/2023, 11:44:54.833,NaN
10416, 2/9/2023, 11:44:54.933,NaN
10417, 2/9/2023, 11:44:54.964,NaN
10418, 2/9/2023, 11:44:55.003,NaN
10419, 2/9/2023, 11:44:55.133,NaN
10420, 2/9/2023, 11:44:55.262,NaN
10421, 2/9/2023, 11:44:55.384,#NAME?
10422, 2/9/2023, 11:44:55.512,NaN
10423, 2/9/2023, 11:44:55.635,NaN
10424, 2/9/2023, 11:44:55.736,NaN
10425, 2/9/2023, 11:44:55.858,#NAME?
10426, 2/9/2023, 11:44:55.988,NaN
10427, 2/9/2023, 11:44:56.019,NaN
10428, 2/9/2023, 11:44:56.147,NaN
10429, 2/9/2023, 11:44:56.269,NaN
10430, 2/9/2023, 11:44:56.397,#NAME?
10431, 2/9/2023, 11:44:56.519,NaN
10432, 2/9/2023, 11:44:56.647,NaN
10433, 2/9/2023, 11:44:56.769,NaN
10434, 2/9/2023, 11:44:56.870,#NAME?
10435, 2/9/2023, 11:44:56.901,NaN
10436, 2/9/2023, 11:44:56.937,NaN
10437, 2/9/2023, 11:44:56.976,NaN
10438, 2/9/2023, 11:44:57.015,NaN
10439, 2/9/2023, 11:44:57.115,NaN
10440, 2/9/2023, 11:44:57.216,NaN
10441, 2/9/2023, 11:44:57.340,NaN
10442, 2/9/2023, 11:44:57.470,NaN
10443, 2/9/2023, 11:44:57.592,#NAME?
10444, 2/9/2023, 11:44:57.719,#NAME?
10445, 2/9/2023, 11:44:57.843,NaN
10446, 2/9/2023, 11:44:57.970,#NAME?
10447, 2/9/2023, 11:44:58.001,-76.98
10448, 2/9/2023, 11:44:58.129,#NAME?
10449, 2/9/2023, 11:44:58.251,NaN
10450, 2/9/2023, 11:44:58.355,#NAME?
10451, 2/9/2023, 11:44:58.477,NaN
10452, 2/9/2023, 11:44:58.604,NaN
10453, 2/9/2023, 11:44:58.726,NaN
10454, 2/9/2023, 11:44:58.855,-83.639
10455, 2/9/2023, 11:44:58.976,NaN
10456, 2/9/2023, 11:44:59.014,NaN
10457, 2/9/2023, 11:44:59.144,NaN
10458, 2/9/2023, 11:44:59.272,-83.639
10459, 2/9/2023, 11:44:59.394,NaN
10460, 2/9/2023, 11:44:59.522,NaN
10461, 2/9/2023, 11:44:59.645,NaN
10462, 2/9/2023, 11:44:59.745,NaN
10463, 2/9/2023, 11:44:59.868,NaN
10464, 2/9/2023, 11:44:59.969,NaN
10465, 2/9/2023, 11:44:59.999,NaN
10466, 2/9/2023, 11:45:00.035,NaN
10467, 2/9/2023, 11:45:00.140,NaN
10468, 2/9/2023, 11:45:00.267,NaN
10469, 2/9/2023, 11:45:00.390,NaN
10470, 2/9/2023, 11:45:00.517,NaN
10471, 2/9/2023, 11:45:00.640,NaN
10472, 2/9/2023, 11:45:00.768,NaN
10473, 2/9/2023, 11:45:00.891,NaN
10474, 2/9/2023, 11:45:00.927,NaN
10475, 2/9/2023, 11:45:00.968,NaN
10476, 2/9/2023, 11:45:01.004,NaN
10477, 2/9/2023, 11:45:01.135,NaN
10478, 2/9/2023, 11:45:01.262,NaN
10479, 2/9/2023, 11:45:01.385,NaN
10480, 2/9/2023, 11:45:01.486,NaN
10481, 2/9/2023, 11:45:01.608,NaN
10482, 2/9/2023, 11:45:01.738,NaN
10483, 2/9/2023, 11:45:01.861,NaN
10484, 2/9/2023, 11:45:01.989,NaN
10485, 2/9/2023, 11:45:02.020,NaN
10486, 2/9/2023, 11:45:02.147,NaN
10487, 2/9/2023, 11:45:02.269,NaN
10488, 2/9/2023, 11:45:02.397,NaN
10489, 2/9/2023, 11:45:02.519,NaN
10490, 2/9/2023, 11:45:02.646,#NAME?
10491, 2/9/2023, 11:45:02.767,NaN
10492, 2/9/2023, 11:45:02.896,-79.141
10493, 2/9/2023, 11:45:02.928,NaN
10494, 2/9/2023, 11:45:02.964,NaN
10495, 2/9/2023, 11:45:03.004,NaN
10496, 2/9/2023, 11:45:03.131,NaN
10497, 2/9/2023, 11:45:03.253,#NAME?
10498, 2/9/2023, 11:45:03.383,NaN
10499, 2/9/2023, 11:45:03.506,NaN
10500, 2/9/2023, 11:45:03.634,NaN
10501, 2/9/2023, 11:45:03.756,NaN
10502, 2/9/2023, 11:45:03.857,NaN
10503, 2/9/2023, 11:45:03.980,NaN
10504, 2/9/2023, 11:45:04.016,NaN
10505, 2/9/2023, 11:45:04.147,NaN
10506, 2/9/2023, 11:45:04.276,NaN
10507, 2/9/2023, 11:45:04.398,NaN
10508, 2/9/2023, 11:45:04.527,NaN
10509, 2/9/2023, 11:45:04.650,NaN
10510, 2/9/2023, 11:45:04.752,NaN
10511, 2/9/2023, 11:45:04.874,NaN
10512, 2/9/2023, 11:45:04.914,NaN
10513, 2/9/2023, 11:45:04.951,NaN
10514, 2/9/2023, 11:45:04.987,NaN
10515, 2/9/2023, 11:45:05.026,NaN
10516, 2/9/2023, 11:45:05.154,NaN
10517, 2/9/2023, 11:45:05.276,NaN
10518, 2/9/2023, 11:45:05.404,NaN
10519, 2/9/2023, 11:45:05.526,NaN
10520, 2/9/2023, 11:45:05.627,NaN
10521, 2/9/2023, 11:45:05.749,#NAME?
10522, 2/9/2023, 11:45:05.877,NaN
10523, 2/9/2023, 11:45:05.908,NaN
10524, 2/9/2023, 11:45:05.944,NaN
10525, 2/9/2023, 11:45:05.982,NaN
10526, 2/9/2023, 11:45:06.018,NaN
10527, 2/9/2023, 11:45:06.120,NaN
10528, 2/9/2023, 11:45:06.246,NaN
10529, 2/9/2023, 11:45:06.368,NaN
10530, 2/9/2023, 11:45:06.470,NaN
10531, 2/9/2023, 11:45:06.593,NaN
10532, 2/9/2023, 11:45:06.720,#NAME?
10533, 2/9/2023, 11:45:06.844,NaN
10534, 2/9/2023, 11:45:06.972,NaN
10535, 2/9/2023, 11:45:07.003,NaN
10536, 2/9/2023, 11:45:07.133,NaN
10537, 2/9/2023, 11:45:07.255,NaN
10538, 2/9/2023, 11:45:07.383,NaN
10539, 2/9/2023, 11:45:07.505,NaN
10540, 2/9/2023, 11:45:07.633,NaN
10541, 2/9/2023, 11:45:07.755,NaN
10542, 2/9/2023, 11:45:07.883,NaN
10543, 2/9/2023, 11:45:07.915,NaN
10544, 2/9/2023, 11:45:07.956,NaN
10545, 2/9/2023, 11:45:07.995,NaN
10546, 2/9/2023, 11:45:08.032,NaN
10547, 2/9/2023, 11:45:08.163,NaN
10548, 2/9/2023, 11:45:08.290,NaN
10549, 2/9/2023, 11:45:08.413,NaN
10550, 2/9/2023, 11:45:08.540,NaN
10551, 2/9/2023, 11:45:08.662,#NAME?
10552, 2/9/2023, 11:45:08.764,NaN
10553, 2/9/2023, 11:45:08.886,NaN
10554, 2/9/2023, 11:45:08.925,NaN
10555, 2/9/2023, 11:45:08.963,NaN
10556, 2/9/2023, 11:45:08.999,NaN
10557, 2/9/2023, 11:45:09.040,NaN
10558, 2/9/2023, 11:45:09.168,NaN
10559, 2/9/2023, 11:45:09.290,NaN
10560, 2/9/2023, 11:45:09.418,NaN
10561, 2/9/2023, 11:45:09.540,NaN
10562, 2/9/2023, 11:45:09.642,NaN
10563, 2/9/2023, 11:45:09.764,NaN
10564, 2/9/2023, 11:45:09.894,NaN
10565, 2/9/2023, 11:45:09.924,NaN
10566, 2/9/2023, 11:45:09.960,NaN
10567, 2/9/2023, 11:45:09.999,NaN
10568, 2/9/2023, 11:45:10.036,NaN
10569, 2/9/2023, 11:45:10.139,NaN
10570, 2/9/2023, 11:45:10.268,NaN
10571, 2/9/2023, 11:45:10.390,NaN
10572, 2/9/2023, 11:45:10.519,NaN
10573, 2/9/2023, 11:45:10.640,NaN
10574, 2/9/2023, 11:45:10.769,NaN
10575, 2/9/2023, 11:45:10.892,NaN
10576, 2/9/2023, 11:45:10.931,NaN
10577, 2/9/2023, 11:45:10.968,NaN
10578, 2/9/2023, 11:45:11.005,NaN
10579, 2/9/2023, 11:45:11.105,NaN
10580, 2/9/2023, 11:45:11.234,NaN
10581, 2/9/2023, 11:45:11.356,#NAME?
10582, 2/9/2023, 11:45:11.484,NaN
10583, 2/9/2023, 11:45:11.606,NaN
10584, 2/9/2023, 11:45:11.735,NaN
10585, 2/9/2023, 11:45:11.857,NaN
10586, 2/9/2023, 11:45:11.959,NaN
10587, 2/9/2023, 11:45:11.990,NaN
10588, 2/9/2023, 11:45:12.026,NaN
10589, 2/9/2023, 11:45:12.126,NaN
10590, 2/9/2023, 11:45:12.254,NaN
10591, 2/9/2023, 11:45:12.376,NaN
10592, 2/9/2023, 11:45:12.505,NaN
10593, 2/9/2023, 11:45:12.627,NaN
10594, 2/9/2023, 11:45:12.729,NaN
10595, 2/9/2023, 11:45:12.850,-74.465
10596, 2/9/2023, 11:45:12.980,NaN
10597, 2/9/2023, 11:45:13.010,NaN
10598, 2/9/2023, 11:45:13.140,NaN
10599, 2/9/2023, 11:45:13.263,NaN
10600, 2/9/2023, 11:45:13.392,NaN
10601, 2/9/2023, 11:45:13.515,NaN
10602, 2/9/2023, 11:45:13.616,NaN
10603, 2/9/2023, 11:45:13.739,NaN
10604, 2/9/2023, 11:45:13.839,NaN
10605, 2/9/2023, 11:45:13.960,NaN
10606, 2/9/2023, 11:45:13.996,NaN
10607, 2/9/2023, 11:45:14.035,NaN
10608, 2/9/2023, 11:45:14.162,NaN
10609, 2/9/2023, 11:45:14.285,#NAME?
10610, 2/9/2023, 11:45:14.388,#NAME?
10611, 2/9/2023, 11:45:14.510,NaN
10612, 2/9/2023, 11:45:14.640,NaN
10613, 2/9/2023, 11:45:14.763,#NAME?
10614, 2/9/2023, 11:45:14.889,NaN
10615, 2/9/2023, 11:45:14.920,NaN
10616, 2/9/2023, 11:45:14.956,NaN
10617, 2/9/2023, 11:45:14.998,NaN
10618, 2/9/2023, 11:45:15.038,NaN
10619, 2/9/2023, 11:45:15.167,NaN
10620, 2/9/2023, 11:45:15.296,NaN
10621, 2/9/2023, 11:45:15.419,NaN
10622, 2/9/2023, 11:45:15.546,NaN
10623, 2/9/2023, 11:45:15.669,NaN
10624, 2/9/2023, 11:45:15.798,NaN
10625, 2/9/2023, 11:45:15.921,NaN
10626, 2/9/2023, 11:45:15.961,NaN
10627, 2/9/2023, 11:45:15.998,NaN
10628, 2/9/2023, 11:45:16.035,NaN
10629, 2/9/2023, 11:45:16.137,NaN
10630, 2/9/2023, 11:45:16.264,NaN
10631, 2/9/2023, 11:45:16.387,NaN
10632, 2/9/2023, 11:45:16.514,NaN
10633, 2/9/2023, 11:45:16.638,NaN
10634, 2/9/2023, 11:45:16.740,-83.639
10635, 2/9/2023, 11:45:16.862,#NAME?
10636, 2/9/2023, 11:45:16.991,NaN
10637, 2/9/2023, 11:45:17.022,NaN
10638, 2/9/2023, 11:45:17.150,NaN
10639, 2/9/2023, 11:45:17.272,NaN
10640, 2/9/2023, 11:45:17.400,-79.141
10641, 2/9/2023, 11:45:17.522,NaN
10642, 2/9/2023, 11:45:17.623,NaN
10643, 2/9/2023, 11:45:17.744,NaN
10644, 2/9/2023, 11:45:17.846,NaN
10645, 2/9/2023, 11:45:17.969,#NAME?
10646, 2/9/2023, 11:45:18.005,NaN
10647, 2/9/2023, 11:45:18.106,NaN
10648, 2/9/2023, 11:45:18.234,NaN
10649, 2/9/2023, 11:45:18.357,-83.639
10650, 2/9/2023, 11:45:18.458,NaN
10651, 2/9/2023, 11:45:18.580,NaN
10652, 2/9/2023, 11:45:18.708,NaN
10653, 2/9/2023, 11:45:18.830,-83.639
10654, 2/9/2023, 11:45:18.957,NaN
10655, 2/9/2023, 11:45:18.987,NaN
10656, 2/9/2023, 11:45:19.023,NaN
10657, 2/9/2023, 11:45:19.125,NaN
10658, 2/9/2023, 11:45:19.226,NaN
10659, 2/9/2023, 11:45:19.348,NaN
10660, 2/9/2023, 11:45:19.475,NaN
10661, 2/9/2023, 11:45:19.598,NaN
10662, 2/9/2023, 11:45:19.726,NaN
10663, 2/9/2023, 11:45:19.849,NaN
10664, 2/9/2023, 11:45:19.976,NaN
10665, 2/9/2023, 11:45:20.006,NaN
10666, 2/9/2023, 11:45:20.109,NaN
10667, 2/9/2023, 11:45:20.230,NaN
10668, 2/9/2023, 11:45:20.357,NaN
10669, 2/9/2023, 11:45:20.479,NaN
10670, 2/9/2023, 11:45:20.607,NaN
10671, 2/9/2023, 11:45:20.728,NaN
10672, 2/9/2023, 11:45:20.857,NaN
10673, 2/9/2023, 11:45:20.979,NaN
10674, 2/9/2023, 11:45:21.015,NaN
10675, 2/9/2023, 11:45:21.119,NaN
10676, 2/9/2023, 11:45:21.246,NaN
10677, 2/9/2023, 11:45:21.369,NaN
10678, 2/9/2023, 11:45:21.498,NaN
10679, 2/9/2023, 11:45:21.621,NaN
10680, 2/9/2023, 11:45:21.749,NaN
10681, 2/9/2023, 11:45:21.871,NaN
10682, 2/9/2023, 11:45:21.910,NaN
10683, 2/9/2023, 11:45:21.948,NaN
10684, 2/9/2023, 11:45:21.985,NaN
10685, 2/9/2023, 11:45:22.025,NaN
10686, 2/9/2023, 11:45:22.154,NaN
10687, 2/9/2023, 11:45:22.276,NaN
10688, 2/9/2023, 11:45:22.404,NaN
10689, 2/9/2023, 11:45:22.526,-83.639
10690, 2/9/2023, 11:45:22.653,NaN
10691, 2/9/2023, 11:45:22.775,NaN
10692, 2/9/2023, 11:45:22.903,NaN
10693, 2/9/2023, 11:45:22.934,NaN
10694, 2/9/2023, 11:45:22.973,NaN
10695, 2/9/2023, 11:45:23.011,NaN
10696, 2/9/2023, 11:45:23.142,#NAME?
10697, 2/9/2023, 11:45:23.265,NaN
10698, 2/9/2023, 11:45:23.395,NaN
10699, 2/9/2023, 11:45:23.518,NaN
10700, 2/9/2023, 11:45:23.649,NaN
10701, 2/9/2023, 11:45:23.771,NaN
10702, 2/9/2023, 11:45:23.898,NaN
10703, 2/9/2023, 11:45:23.930,NaN
10704, 2/9/2023, 11:45:23.967,NaN
10705, 2/9/2023, 11:45:24.008,NaN
10706, 2/9/2023, 11:45:24.136,NaN
10707, 2/9/2023, 11:45:24.258,NaN
10708, 2/9/2023, 11:45:24.358,NaN
10709, 2/9/2023, 11:45:24.481,NaN
10710, 2/9/2023, 11:45:24.610,NaN
10711, 2/9/2023, 11:45:24.732,NaN
10712, 2/9/2023, 11:45:24.860,#NAME?
10713, 2/9/2023, 11:45:24.983,NaN
10714, 2/9/2023, 11:45:25.022,NaN
10715, 2/9/2023, 11:45:25.151,#NAME?
10716, 2/9/2023, 11:45:25.281,NaN
10717, 2/9/2023, 11:45:25.404,NaN
10718, 2/9/2023, 11:45:25.533,#NAME?
10719, 2/9/2023, 11:45:25.654,NaN
10720, 2/9/2023, 11:45:25.784,#NAME?
10721, 2/9/2023, 11:45:25.906,NaN
10722, 2/9/2023, 11:45:25.947,NaN
10723, 2/9/2023, 11:45:25.984,NaN
10724, 2/9/2023, 11:45:26.023,NaN
10725, 2/9/2023, 11:45:26.153,#NAME?
10726, 2/9/2023, 11:45:26.281,NaN
10727, 2/9/2023, 11:45:26.403,NaN
10728, 2/9/2023, 11:45:26.532,-79.141
10729, 2/9/2023, 11:45:26.654,NaN
10730, 2/9/2023, 11:45:26.755,NaN
10731, 2/9/2023, 11:45:26.876,NaN
10732, 2/9/2023, 11:45:26.912,NaN
10733, 2/9/2023, 11:45:26.953,NaN
10734, 2/9/2023, 11:45:26.990,NaN
10735, 2/9/2023, 11:45:27.031,NaN
10736, 2/9/2023, 11:45:27.159,NaN
10737, 2/9/2023, 11:45:27.282,NaN
10738, 2/9/2023, 11:45:27.383,NaN
10739, 2/9/2023, 11:45:27.505,NaN
10740, 2/9/2023, 11:45:27.634,NaN
10741, 2/9/2023, 11:45:27.757,NaN
10742, 2/9/2023, 11:45:27.884,NaN
10743, 2/9/2023, 11:45:27.915,-79.141
10744, 2/9/2023, 11:45:27.951,NaN
10745, 2/9/2023, 11:45:27.992,NaN
10746, 2/9/2023, 11:45:28.032,NaN
10747, 2/9/2023, 11:45:28.160,NaN
10748, 2/9/2023, 11:45:28.290,NaN
10749, 2/9/2023, 11:45:28.413,NaN
10750, 2/9/2023, 11:45:28.539,NaN
10751, 2/9/2023, 11:45:28.661,-79.141
10752, 2/9/2023, 11:45:28.790,NaN
10753, 2/9/2023, 11:45:28.914,NaN
10754, 2/9/2023, 11:45:28.955,NaN
10755, 2/9/2023, 11:45:28.996,NaN
10756, 2/9/2023, 11:45:29.032,NaN
10757, 2/9/2023, 11:45:29.133,NaN
10758, 2/9/2023, 11:45:29.233,NaN
10759, 2/9/2023, 11:45:29.356,NaN
10760, 2/9/2023, 11:45:29.483,NaN
10761, 2/9/2023, 11:45:29.604,NaN
10762, 2/9/2023, 11:45:29.733,NaN
10763, 2/9/2023, 11:45:29.855,NaN
10764, 2/9/2023, 11:45:29.982,-79.141
10765, 2/9/2023, 11:45:30.013,NaN
10766, 2/9/2023, 11:45:30.114,NaN
10767, 2/9/2023, 11:45:30.235,NaN
10768, 2/9/2023, 11:45:30.364,NaN
10769, 2/9/2023, 11:45:30.486,NaN
10770, 2/9/2023, 11:45:30.614,NaN
10771, 2/9/2023, 11:45:30.737,NaN
10772, 2/9/2023, 11:45:30.838,#NAME?
10773, 2/9/2023, 11:45:30.960,#NAME?
10774, 2/9/2023, 11:45:30.996,NaN
10775, 2/9/2023, 11:45:31.037,NaN
10776, 2/9/2023, 11:45:31.165,NaN
10777, 2/9/2023, 11:45:31.287,NaN
10778, 2/9/2023, 11:45:31.387,NaN
10779, 2/9/2023, 11:45:31.509,NaN
10780, 2/9/2023, 11:45:31.609,NaN
10781, 2/9/2023, 11:45:31.731,-81.39
10782, 2/9/2023, 11:45:31.860,NaN
10783, 2/9/2023, 11:45:31.983,#NAME?
10784, 2/9/2023, 11:45:32.019,NaN
10785, 2/9/2023, 11:45:32.127,NaN
10786, 2/9/2023, 11:45:32.228,NaN
10787, 2/9/2023, 11:45:32.350,NaN
10788, 2/9/2023, 11:45:32.478,NaN
10789, 2/9/2023, 11:45:32.602,NaN
10790, 2/9/2023, 11:45:32.731,NaN
10791, 2/9/2023, 11:45:32.853,NaN
10792, 2/9/2023, 11:45:32.955,-79.141
10793, 2/9/2023, 11:45:32.985,NaN
10794, 2/9/2023, 11:45:33.022,NaN
10795, 2/9/2023, 11:45:33.130,NaN
10796, 2/9/2023, 11:45:33.258,NaN
10797, 2/9/2023, 11:45:33.381,NaN
10798, 2/9/2023, 11:45:33.483,NaN
10799, 2/9/2023, 11:45:33.606,NaN
10800, 2/9/2023, 11:45:33.734,NaN
10801, 2/9/2023, 11:45:33.856,NaN
10802, 2/9/2023, 11:45:33.985,NaN
10803, 2/9/2023, 11:45:34.016,-76.98
10804, 2/9/2023, 11:45:34.117,-83.639
10805, 2/9/2023, 11:45:34.240,NaN
10806, 2/9/2023, 11:45:34.367,-83.639
10807, 2/9/2023, 11:45:34.490,-83.639
10808, 2/9/2023, 11:45:34.618,NaN
10809, 2/9/2023, 11:45:34.740,NaN
10810, 2/9/2023, 11:45:34.842,#NAME?
10811, 2/9/2023, 11:45:34.964,NaN
10812, 2/9/2023, 11:45:35.001,NaN
10813, 2/9/2023, 11:45:35.111,NaN
10814, 2/9/2023, 11:45:35.239,NaN
10815, 2/9/2023, 11:45:35.360,NaN
10816, 2/9/2023, 11:45:35.461,NaN
10817, 2/9/2023, 11:45:35.584,NaN
10818, 2/9/2023, 11:45:35.711,NaN
10819, 2/9/2023, 11:45:35.833,NaN
10820, 2/9/2023, 11:45:35.934,NaN
10821, 2/9/2023, 11:45:35.964,NaN
10822, 2/9/2023, 11:45:36.005,NaN
10823, 2/9/2023, 11:45:36.113,NaN
10824, 2/9/2023, 11:45:36.242,NaN
10825, 2/9/2023, 11:45:36.365,NaN
10826, 2/9/2023, 11:45:36.494,NaN
10827, 2/9/2023, 11:45:36.618,NaN
10828, 2/9/2023, 11:45:36.718,NaN
10829, 2/9/2023, 11:45:36.842,NaN
10830, 2/9/2023, 11:45:36.969,#NAME?
10831, 2/9/2023, 11:45:37.000,NaN
10832, 2/9/2023, 11:45:37.128,NaN
10833, 2/9/2023, 11:45:37.250,NaN
10834, 2/9/2023, 11:45:37.379,NaN
10835, 2/9/2023, 11:45:37.503,NaN
10836, 2/9/2023, 11:45:37.603,NaN
10837, 2/9/2023, 11:45:37.726,NaN
10838, 2/9/2023, 11:45:37.855,NaN
10839, 2/9/2023, 11:45:37.978,NaN
10840, 2/9/2023, 11:45:38.014,NaN
10841, 2/9/2023, 11:45:38.124,#NAME?
10842, 2/9/2023, 11:45:38.252,NaN
10843, 2/9/2023, 11:45:38.376,NaN
10844, 2/9/2023, 11:45:38.477,NaN
10845, 2/9/2023, 11:45:38.599,NaN
10846, 2/9/2023, 11:45:38.726,-76.98
10847, 2/9/2023, 11:45:38.848,NaN
10848, 2/9/2023, 11:45:38.977,#NAME?
10849, 2/9/2023, 11:45:39.007,NaN
10850, 2/9/2023, 11:45:39.108,#NAME?
10851, 2/9/2023, 11:45:39.231,NaN
10852, 2/9/2023, 11:45:39.359,#NAME?
10853, 2/9/2023, 11:45:39.481,NaN
10854, 2/9/2023, 11:45:39.583,NaN
10855, 2/9/2023, 11:45:39.707,NaN
10856, 2/9/2023, 11:45:39.836,NaN
10857, 2/9/2023, 11:45:39.959,NaN
10858, 2/9/2023, 11:45:39.995,-83.639
10859, 2/9/2023, 11:45:40.042,NaN
10860, 2/9/2023, 11:45:40.145,NaN
10861, 2/9/2023, 11:45:40.267,NaN
10862, 2/9/2023, 11:45:40.395,NaN
10863, 2/9/2023, 11:45:40.518,NaN
10864, 2/9/2023, 11:45:40.619,NaN
10865, 2/9/2023, 11:45:40.742,NaN
10866, 2/9/2023, 11:45:40.869,#NAME?
10867, 2/9/2023, 11:45:40.993,NaN
10868, 2/9/2023, 11:45:41.029,NaN
10869, 2/9/2023, 11:45:41.138,NaN
10870, 2/9/2023, 11:45:41.239,NaN
10871, 2/9/2023, 11:45:41.362,-79.141
10872, 2/9/2023, 11:45:41.492,NaN
10873, 2/9/2023, 11:45:41.614,NaN
10874, 2/9/2023, 11:45:41.742,NaN
10875, 2/9/2023, 11:45:41.864,NaN
10876, 2/9/2023, 11:45:41.965,NaN
10877, 2/9/2023, 11:45:41.996,NaN
10878, 2/9/2023, 11:45:42.033,NaN
10879, 2/9/2023, 11:45:42.139,NaN
10880, 2/9/2023, 11:45:42.267,NaN
10881, 2/9/2023, 11:45:42.390,#NAME?
10882, 2/9/2023, 11:45:42.518,NaN
10883, 2/9/2023, 11:45:42.640,NaN
10884, 2/9/2023, 11:45:42.768,#NAME?
10885, 2/9/2023, 11:45:42.890,-75.543
10886, 2/9/2023, 11:45:42.927,NaN
10887, 2/9/2023, 11:45:42.974,NaN
10888, 2/9/2023, 11:45:43.011,NaN
10889, 2/9/2023, 11:45:43.119,NaN
10890, 2/9/2023, 11:45:43.248,NaN
10891, 2/9/2023, 11:45:43.371,NaN
10892, 2/9/2023, 11:45:43.500,NaN
10893, 2/9/2023, 11:45:43.624,NaN
10894, 2/9/2023, 11:45:43.751,NaN
10895, 2/9/2023, 11:45:43.874,#NAME?
10896, 2/9/2023, 11:45:43.911,NaN
10897, 2/9/2023, 11:45:43.959,NaN
10898, 2/9/2023, 11:45:43.995,NaN
10899, 2/9/2023, 11:45:44.043,NaN
10900, 2/9/2023, 11:45:44.172,NaN
10901, 2/9/2023, 11:45:44.294,#NAME?
10902, 2/9/2023, 11:45:44.423,NaN
10903, 2/9/2023, 11:45:44.544,#NAME?
10904, 2/9/2023, 11:45:44.672,NaN
10905, 2/9/2023, 11:45:44.796,NaN
10906, 2/9/2023, 11:45:44.896,NaN
10907, 2/9/2023, 11:45:44.928,NaN
10908, 2/9/2023, 11:45:44.964,NaN
10909, 2/9/2023, 11:45:45.012,NaN
10910, 2/9/2023, 11:45:45.140,NaN
10911, 2/9/2023, 11:45:45.262,NaN
10912, 2/9/2023, 11:45:45.390,NaN
10913, 2/9/2023, 11:45:45.512,NaN
10914, 2/9/2023, 11:45:45.640,-83.639
10915, 2/9/2023, 11:45:45.762,NaN
10916, 2/9/2023, 11:45:45.890,#NAME?
10917, 2/9/2023, 11:45:45.921,NaN
10918, 2/9/2023, 11:45:45.958,NaN
10919, 2/9/2023, 11:45:46.007,NaN
10920, 2/9/2023, 11:45:46.135,NaN
10921, 2/9/2023, 11:45:46.258,#NAME?
10922, 2/9/2023, 11:45:46.359,NaN
10923, 2/9/2023, 11:45:46.481,NaN
10924, 2/9/2023, 11:45:46.609,NaN
10925, 2/9/2023, 11:45:46.731,NaN
10926, 2/9/2023, 11:45:46.861,NaN
10927, 2/9/2023, 11:45:46.983,NaN
10928, 2/9/2023, 11:45:47.020,NaN
10929, 2/9/2023, 11:45:47.129,NaN
10930, 2/9/2023, 11:45:47.256,NaN
10931, 2/9/2023, 11:45:47.379,-83.639
10932, 2/9/2023, 11:45:47.479,-83.639
10933, 2/9/2023, 11:45:47.601,NaN
10934, 2/9/2023, 11:45:47.730,NaN
10935, 2/9/2023, 11:45:47.852,NaN
10936, 2/9/2023, 11:45:47.981,NaN
10937, 2/9/2023, 11:45:48.011,NaN
10938, 2/9/2023, 11:45:48.139,NaN
10939, 2/9/2023, 11:45:48.262,NaN
10940, 2/9/2023, 11:45:48.390,NaN
10941, 2/9/2023, 11:45:48.513,NaN
10942, 2/9/2023, 11:45:48.615,NaN
10943, 2/9/2023, 11:45:48.738,NaN
10944, 2/9/2023, 11:45:48.867,-81.419
10945, 2/9/2023, 11:45:48.990,NaN
10946, 2/9/2023, 11:45:49.027,NaN
10947, 2/9/2023, 11:45:49.134,NaN
10948, 2/9/2023, 11:45:49.260,NaN
10949, 2/9/2023, 11:45:49.384,NaN
10950, 2/9/2023, 11:45:49.512,NaN
10951, 2/9/2023, 11:45:49.635,NaN
10952, 2/9/2023, 11:45:49.763,NaN
10953, 2/9/2023, 11:45:49.884,NaN
10954, 2/9/2023, 11:45:49.921,NaN
10955, 2/9/2023, 11:45:49.968,NaN
10956, 2/9/2023, 11:45:50.003,NaN
10957, 2/9/2023, 11:45:50.114,NaN
10958, 2/9/2023, 11:45:50.242,NaN
10959, 2/9/2023, 11:45:50.364,NaN
10960, 2/9/2023, 11:45:50.494,#NAME?
10961, 2/9/2023, 11:45:50.618,NaN
10962, 2/9/2023, 11:45:50.719,#NAME?
10963, 2/9/2023, 11:45:50.842,NaN
10964, 2/9/2023, 11:45:50.970,NaN
10965, 2/9/2023, 11:45:51.001,NaN
10966, 2/9/2023, 11:45:51.102,NaN
10967, 2/9/2023, 11:45:51.223,#NAME?
10968, 2/9/2023, 11:45:51.352,NaN
10969, 2/9/2023, 11:45:51.474,NaN
10970, 2/9/2023, 11:45:51.603,NaN
10971, 2/9/2023, 11:45:51.725,NaN
10972, 2/9/2023, 11:45:51.854,NaN
10973, 2/9/2023, 11:45:51.977,NaN
10974, 2/9/2023, 11:45:52.013,NaN
10975, 2/9/2023, 11:45:52.122,NaN
10976, 2/9/2023, 11:45:52.223,NaN
10977, 2/9/2023, 11:45:52.346,#NAME?
10978, 2/9/2023, 11:45:52.475,NaN
10979, 2/9/2023, 11:45:52.597,NaN
10980, 2/9/2023, 11:45:52.725,NaN
10981, 2/9/2023, 11:45:52.848,NaN
10982, 2/9/2023, 11:45:52.949,NaN
10983, 2/9/2023, 11:45:52.979,NaN
10984, 2/9/2023, 11:45:53.017,NaN
10985, 2/9/2023, 11:45:53.125,NaN
